SysTime,DamageDealt,MobsKilled,PlayersKilled,CurrentHealth,HealthLost,IsAlive,TimeAlive,Hunger,Score,XP,DistanceTravelled
8.920305967330933,0,0,0,19.4,3.800000000000008,True,275,20,0,0,396
8.997052907943726,0,0,0,19.4,3.800000000000008,True,277,20,0,0,396
9.055617809295654,0,0,0,19.4,3.800000000000008,True,278,20,0,0,396
9.120635986328125,0,0,0,19.4,3.800000000000008,True,279,20,0,0,396
9.179019927978516,0,0,0,19.4,3.800000000000008,True,280,20,0,0,396
9.741420984268188,0,0,0,20.0,3.800000000000008,True,291,20,0,0,454
9.803396940231323,0,0,0,20.0,3.800000000000008,True,293,20,0,0,454
9.888842105865479,0,0,0,20.0,3.800000000000008,True,294,20,0,0,454
9.962430953979492,0,0,0,20.0,3.800000000000008,True,296,20,0,0,454
10.02234697341919,0,0,0,20.0,3.800000000000008,True,297,20,0,0,454
10.0865318775177,0,0,0,20.0,3.800000000000008,True,298,20,0,0,454
10.198486089706421,0,0,0,20.0,3.800000000000008,True,301,20,0,0,454
10.261383056640625,0,0,0,20.0,3.800000000000008,True,302,20,0,0,454
10.342597961425781,0,0,0,20.0,3.800000000000008,True,303,20,0,0,454
10.426822900772095,0,0,0,20.0,3.800000000000008,True,305,20,0,0,454
10.490423917770386,0,0,0,20.0,3.800000000000008,True,306,20,0,0,454
11.05870795249939,0,0,0,20.0,3.800000000000008,True,318,20,0,0,455
11.132540941238403,0,0,0,20.0,3.800000000000008,True,319,20,0,0,455
11.192299127578735,0,0,0,20.0,3.800000000000008,True,320,20,0,0,455
11.274315118789673,0,0,0,20.0,3.800000000000008,True,322,20,0,0,455
11.333350896835327,0,0,0,20.0,3.800000000000008,True,323,20,0,0,455
11.39174199104309,0,0,0,20.0,3.800000000000008,True,324,20,0,0,455
11.45081877708435,0,0,0,20.0,3.800000000000008,True,326,20,0,0,455
12.013993978500366,0,0,0,20.0,3.800000000000008,True,337,20,0,0,463
12.07499885559082,0,0,0,20.0,3.800000000000008,True,338,20,0,0,463
13.143458843231201,0,0,0,20.0,3.800000000000008,True,359,20,0,0,463
13.204865217208862,0,0,0,20.0,3.800000000000008,True,361,20,0,0,463
13.272567987442017,0,0,0,20.0,3.800000000000008,True,362,20,0,0,463
13.34275484085083,0,0,0,20.0,3.800000000000008,True,363,20,3,3,463
13.406484127044678,0,0,0,20.0,3.800000000000008,True,365,20,4,4,463
13.485280752182007,0,0,0,20.0,3.800000000000008,True,366,20,4,4,463
13.58615517616272,0,0,0,20.0,3.800000000000008,True,368,20,5,5,463
13.693198919296265,0,0,0,20.0,3.800000000000008,True,370,20,5,5,463
13.772020101547241,0,0,0,20.0,3.800000000000008,True,372,20,5,5,463
13.830621004104614,0,0,0,20.0,3.800000000000008,True,373,20,5,5,463
13.923295021057129,0,0,0,20.0,3.800000000000008,True,375,20,5,5,463
14.024493932723999,0,0,0,20.0,3.800000000000008,True,377,20,5,5,463
14.126769065856934,0,0,0,20.0,3.800000000000008,True,379,20,5,5,463
14.23469591140747,0,0,0,20.0,3.800000000000008,True,381,20,5,5,463
14.820888996124268,0,0,0,20.0,3.800000000000008,True,393,20,5,5,463
14.878166198730469,0,0,0,20.0,3.800000000000008,True,394,20,5,5,463
14.939142942428589,0,0,0,20.0,3.800000000000008,True,395,20,5,5,463
15.000447988510132,0,0,0,20.0,3.800000000000008,True,397,20,5,5,463
15.06306004524231,0,0,0,20.0,3.800000000000008,True,398,20,5,5,463
15.125334978103638,0,0,0,20.0,3.800000000000008,True,399,20,5,5,463
15.185206890106201,0,0,0,20.0,3.800000000000008,True,400,20,5,5,463
16.264582872390747,0,0,0,20.0,3.800000000000008,True,422,20,5,5,463
16.36931014060974,0,0,0,20.0,3.800000000000008,True,424,20,5,5,463
16.48220205307007,0,0,0,20.0,3.800000000000008,True,426,20,5,5,463
16.596473932266235,0,0,0,20.0,3.800000000000008,True,428,20,5,5,463
17.21783208847046,0,0,0,20.0,3.800000000000008,True,441,20,5,5,463
17.774533987045288,0,0,0,20.0,3.800000000000008,True,452,20,5,5,463
17.85424280166626,0,0,0,20.0,3.800000000000008,True,454,20,5,5,463
17.946208000183105,0,0,0,20.0,3.800000000000008,True,455,20,5,5,463
17.999451875686646,0,0,0,20.0,3.800000000000008,True,457,20,5,5,463
18.053735971450806,0,0,0,20.0,3.800000000000008,True,458,20,5,5,463
18.144967079162598,0,0,0,20.0,3.800000000000008,True,459,20,5,5,463
18.239460945129395,0,0,0,20.0,3.800000000000008,True,461,20,5,5,463
19.343295097351074,0,0,0,20.0,3.800000000000008,True,483,20,5,5,463
19.388381004333496,0,0,0,20.0,3.800000000000008,True,484,20,5,5,463
19.429285049438477,0,0,0,20.0,3.800000000000008,True,485,20,5,5,463
19.477302074432373,0,0,0,20.0,3.800000000000008,True,486,20,5,5,463
19.532909870147705,0,0,0,20.0,3.800000000000008,True,487,20,5,5,463
19.583190202713013,0,0,0,20.0,3.800000000000008,True,488,20,5,5,463
19.63305401802063,0,0,0,20.0,3.800000000000008,True,489,20,5,5,463
19.673691034317017,0,0,0,20.0,3.800000000000008,True,490,20,5,5,463
19.712214946746826,0,0,0,20.0,3.800000000000008,True,491,20,5,5,463
19.747724771499634,0,0,0,20.0,3.800000000000008,True,492,20,5,5,463
19.78299307823181,0,0,0,20.0,3.800000000000008,True,492,20,5,5,463
19.818789958953857,0,0,0,20.0,3.800000000000008,True,493,20,5,5,463
19.85635995864868,0,0,0,20.0,3.800000000000008,True,494,20,5,5,463
19.89110493659973,0,0,0,20.0,3.800000000000008,True,494,20,5,5,463
19.92750906944275,0,0,0,20.0,3.800000000000008,True,495,20,5,5,463
19.971983909606934,0,0,0,20.0,3.800000000000008,True,496,20,5,5,463
20.015395879745483,0,0,0,20.0,3.800000000000008,True,497,20,5,5,463
20.056440830230713,0,0,0,20.0,3.800000000000008,True,498,20,5,5,463
20.096960067749023,0,0,0,20.0,3.800000000000008,True,498,20,5,5,463
20.13494896888733,0,0,0,20.0,3.800000000000008,True,499,20,5,5,463
20.175413131713867,0,0,0,20.0,3.800000000000008,True,500,20,5,5,463
20.225064039230347,0,0,0,20.0,3.800000000000008,True,501,20,5,5,463
20.273385047912598,0,0,0,20.0,3.800000000000008,True,502,20,5,5,463
20.32174301147461,0,0,0,20.0,3.800000000000008,True,503,20,5,5,463
20.369061946868896,0,0,0,20.0,3.800000000000008,True,504,20,5,5,463
20.425935983657837,0,0,0,20.0,3.800000000000008,True,505,20,5,5,463
20.483432054519653,0,0,0,20.0,3.800000000000008,True,506,20,5,5,463
20.529469966888428,0,0,0,20.0,3.800000000000008,True,507,20,5,5,463
20.5772488117218,0,0,0,20.0,3.800000000000008,True,508,20,5,5,463
20.628586053848267,0,0,0,20.0,3.800000000000008,True,509,20,5,5,463
20.676081895828247,0,0,0,20.0,3.800000000000008,True,510,20,5,5,463
20.72201681137085,0,0,0,20.0,3.800000000000008,True,511,20,5,5,463
20.76345705986023,0,0,0,20.0,3.800000000000008,True,512,20,5,5,463
20.80579686164856,0,0,0,20.0,3.800000000000008,True,513,20,5,5,463
20.85056710243225,0,0,0,20.0,3.800000000000008,True,514,20,5,5,463
20.900856971740723,0,0,0,20.0,3.800000000000008,True,515,20,5,5,463
20.95002293586731,0,0,0,20.0,3.800000000000008,True,516,20,5,5,463
21.00190281867981,0,0,0,20.0,3.800000000000008,True,517,20,5,5,463
21.04980993270874,0,0,0,20.0,3.800000000000008,True,518,20,5,5,463
21.09975004196167,0,0,0,20.0,3.800000000000008,True,519,20,5,5,463
21.1462140083313,0,0,0,20.0,3.800000000000008,True,519,20,5,5,463
21.193922996520996,0,0,0,20.0,3.800000000000008,True,520,20,5,5,463
21.241302967071533,0,0,0,20.0,3.800000000000008,True,521,20,5,5,463
21.28790783882141,0,0,0,20.0,3.800000000000008,True,522,20,5,5,463
21.335029125213623,0,0,0,20.0,3.800000000000008,True,523,20,5,5,463
21.384163856506348,0,0,0,20.0,3.800000000000008,True,524,20,5,5,463
21.438448905944824,0,0,0,20.0,3.800000000000008,True,525,20,5,5,463
21.49126100540161,0,0,0,20.0,3.800000000000008,True,526,20,5,5,463
21.542635202407837,0,0,0,20.0,3.800000000000008,True,527,20,5,5,463
21.593696117401123,0,0,0,20.0,3.800000000000008,True,528,20,5,5,463
21.654208183288574,0,0,0,20.0,3.800000000000008,True,530,20,5,5,463
21.702651977539062,0,0,0,20.0,3.800000000000008,True,531,20,5,5,463
21.749634981155396,0,0,0,20.0,3.800000000000008,True,532,20,5,5,463
21.794273853302002,0,0,0,20.0,3.800000000000008,True,532,20,5,5,463
21.840245008468628,0,0,0,20.0,3.800000000000008,True,533,20,5,5,463
21.889716148376465,0,0,0,20.0,3.800000000000008,True,534,20,5,5,463
21.935968160629272,0,0,0,20.0,3.800000000000008,True,535,20,5,5,463
21.989060878753662,0,0,0,20.0,3.800000000000008,True,536,20,5,5,463
22.03990411758423,0,0,0,20.0,3.800000000000008,True,537,20,5,5,463
22.086350917816162,0,0,0,20.0,3.800000000000008,True,538,20,5,5,463
22.134095907211304,0,0,0,20.0,3.800000000000008,True,539,20,5,5,463
22.18966317176819,0,0,0,20.0,3.800000000000008,True,540,20,5,5,463
22.23833703994751,0,0,0,20.0,3.800000000000008,True,541,20,5,5,463
22.28590703010559,0,0,0,20.0,3.800000000000008,True,542,20,5,5,463
22.33801507949829,0,0,0,20.0,3.800000000000008,True,543,20,5,5,463
22.386445999145508,0,0,0,20.0,3.800000000000008,True,544,20,5,5,463
22.4348361492157,0,0,0,20.0,3.800000000000008,True,545,20,5,5,463
22.48226284980774,0,0,0,20.0,3.800000000000008,True,546,20,5,5,463
22.527477025985718,0,0,0,20.0,3.800000000000008,True,547,20,5,5,463
22.57558584213257,0,0,0,20.0,3.800000000000008,True,548,20,5,5,463
22.62924814224243,0,0,0,20.0,3.800000000000008,True,549,20,5,5,463
22.68593692779541,0,0,0,20.0,3.800000000000008,True,550,20,5,5,463
22.740088939666748,0,0,0,20.0,3.800000000000008,True,551,20,5,5,463
22.791659832000732,0,0,0,20.0,3.800000000000008,True,552,20,5,5,463
22.83847212791443,0,0,0,20.0,3.800000000000008,True,553,20,5,5,463
22.88572883605957,0,0,0,20.0,3.800000000000008,True,554,20,5,5,463
22.931883811950684,0,0,0,20.0,3.800000000000008,True,555,20,5,5,463
22.981010913848877,0,0,0,20.0,3.800000000000008,True,556,20,5,5,463
23.027041912078857,0,0,0,20.0,3.800000000000008,True,557,20,5,5,463
23.078408002853394,0,0,0,20.0,3.800000000000008,True,558,20,5,5,463
23.134814023971558,0,0,0,20.0,3.800000000000008,True,559,20,5,5,463
23.18601894378662,0,0,0,20.0,3.800000000000008,True,560,20,5,5,463
23.232853174209595,0,0,0,20.0,3.800000000000008,True,561,20,5,5,463
23.27879309654236,0,0,0,20.0,3.800000000000008,True,562,20,5,5,463
23.32620406150818,0,0,0,20.0,3.800000000000008,True,563,20,5,5,463
23.373286962509155,0,0,0,20.0,3.800000000000008,True,564,20,5,5,463
23.422420024871826,0,0,0,20.0,3.800000000000008,True,565,20,5,5,463
23.472371101379395,0,0,0,20.0,3.800000000000008,True,566,20,5,5,463
23.520287036895752,0,0,0,20.0,3.800000000000008,True,567,20,5,5,463
23.56884479522705,0,0,0,20.0,3.800000000000008,True,568,20,5,5,463
23.62208390235901,0,0,0,20.0,3.800000000000008,True,569,20,5,5,463
23.671880960464478,0,0,0,20.0,3.800000000000008,True,570,20,5,5,463
23.720738887786865,0,0,0,20.0,3.800000000000008,True,571,20,5,5,463
23.77167296409607,0,0,0,20.0,3.800000000000008,True,572,20,5,5,463
23.82086205482483,0,0,0,20.0,3.800000000000008,True,573,20,5,5,463
23.870672941207886,0,0,0,20.0,3.800000000000008,True,574,20,5,5,463
23.919135093688965,0,0,0,20.0,3.800000000000008,True,575,20,5,5,463
23.9687979221344,0,0,0,20.0,3.800000000000008,True,576,20,5,5,463
24.019633054733276,0,0,0,20.0,3.800000000000008,True,577,20,5,5,463
24.071717977523804,0,0,0,20.0,3.800000000000008,True,578,20,5,5,463
24.121294021606445,0,0,0,20.0,3.800000000000008,True,579,20,5,5,463
24.175028085708618,0,0,0,20.0,3.800000000000008,True,580,20,5,5,463
24.227702856063843,0,0,0,20.0,3.800000000000008,True,581,20,5,5,463
24.274837017059326,0,0,0,20.0,3.800000000000008,True,582,20,5,5,463
24.323122024536133,0,0,0,20.0,3.800000000000008,True,583,20,5,5,463
24.37540578842163,0,0,0,20.0,3.800000000000008,True,584,20,5,5,463
24.433656930923462,0,0,0,20.0,3.800000000000008,True,585,20,5,5,463
24.48418378829956,0,0,0,20.0,3.800000000000008,True,586,20,5,5,463
24.532960891723633,0,0,0,20.0,3.800000000000008,True,587,20,5,5,463
24.578931093215942,0,0,0,20.0,3.800000000000008,True,588,20,5,5,463
24.633976936340332,0,0,0,20.0,3.800000000000008,True,589,20,5,5,463
24.68786597251892,0,0,0,20.0,3.800000000000008,True,590,20,5,5,463
24.737195014953613,0,0,0,20.0,3.800000000000008,True,591,20,5,5,463
24.785468101501465,0,0,0,20.0,3.800000000000008,True,592,20,5,5,463
24.83416199684143,0,0,0,20.0,3.800000000000008,True,593,20,5,5,463
24.88167405128479,0,0,0,20.0,3.800000000000008,True,594,20,5,5,463
24.92833185195923,0,0,0,20.0,3.800000000000008,True,595,20,5,5,463
24.97615075111389,0,0,0,20.0,3.800000000000008,True,596,20,5,5,463
25.02565884590149,0,0,0,20.0,3.800000000000008,True,597,20,5,5,463
25.073750019073486,0,0,0,20.0,3.800000000000008,True,598,20,5,5,463
25.121676921844482,0,0,0,20.0,3.800000000000008,True,599,20,5,5,463
25.16936993598938,0,0,0,20.0,3.800000000000008,True,600,20,5,5,463
25.218477964401245,0,0,0,20.0,3.800000000000008,True,601,20,5,5,463
25.268246173858643,0,0,0,20.0,3.800000000000008,True,602,20,5,5,463
25.317874908447266,0,0,0,20.0,3.800000000000008,True,603,20,5,5,463
25.366437911987305,0,0,0,20.0,3.800000000000008,True,604,20,5,5,463
25.41437816619873,0,0,0,20.0,3.800000000000008,True,605,20,5,5,463
25.463126182556152,0,0,0,20.0,3.800000000000008,True,606,20,5,5,463
25.514827013015747,0,0,0,20.0,3.800000000000008,True,607,20,5,5,463
25.56222701072693,0,0,0,20.0,3.800000000000008,True,608,20,5,5,463
25.61102604866028,0,0,0,20.0,3.800000000000008,True,609,20,5,5,463
25.662646055221558,0,0,0,20.0,3.800000000000008,True,610,20,5,5,463
25.70940399169922,0,0,0,20.0,3.800000000000008,True,611,20,5,5,463
25.755783081054688,0,0,0,20.0,3.800000000000008,True,612,20,5,5,463
25.803882122039795,0,0,0,20.0,3.800000000000008,True,613,20,5,5,463
25.854973077774048,0,0,0,20.0,3.800000000000008,True,614,20,5,5,463
25.904807090759277,0,0,0,20.0,3.800000000000008,True,615,20,5,5,463
25.95256781578064,0,0,0,20.0,3.800000000000008,True,616,20,5,5,463
26.00452494621277,0,0,0,20.0,3.800000000000008,True,617,20,5,5,463
26.054252862930298,0,0,0,20.0,3.800000000000008,True,618,20,5,5,463
26.103622913360596,0,0,0,20.0,3.800000000000008,True,619,20,5,5,463
26.157591819763184,0,0,0,20.0,3.800000000000008,True,620,20,5,5,463
26.209430932998657,0,0,0,20.0,3.800000000000008,True,621,20,5,5,463
26.26569104194641,0,0,0,20.0,3.800000000000008,True,622,20,5,5,463
26.31982707977295,0,0,0,20.0,3.800000000000008,True,623,20,5,5,463
26.37281107902527,0,0,0,20.0,3.800000000000008,True,624,20,5,5,463
26.424749851226807,0,0,0,20.0,3.800000000000008,True,625,20,5,5,463
26.476092100143433,0,0,0,20.0,3.800000000000008,True,626,20,5,5,463
26.52454686164856,0,0,0,20.0,3.800000000000008,True,627,20,5,5,463
26.572779893875122,0,0,0,20.0,3.800000000000008,True,628,20,5,5,463
26.62463402748108,0,0,0,20.0,3.800000000000008,True,629,20,5,5,463
26.67519998550415,0,0,0,20.0,3.800000000000008,True,630,20,5,5,463
26.723405838012695,0,0,0,20.0,3.800000000000008,True,631,20,5,5,463
26.770848035812378,0,0,0,20.0,3.800000000000008,True,632,20,5,5,463
26.82058310508728,0,0,0,20.0,3.800000000000008,True,633,20,5,5,463
26.870501041412354,0,0,0,20.0,3.800000000000008,True,634,20,5,5,463
26.919734954833984,0,0,0,20.0,3.800000000000008,True,635,20,5,5,463
26.968164920806885,0,0,0,20.0,3.800000000000008,True,636,20,5,5,463
27.017690896987915,0,0,0,20.0,3.800000000000008,True,637,20,5,5,463
27.066060781478882,0,0,0,20.0,3.800000000000008,True,638,20,5,5,463
27.115418910980225,0,0,0,20.0,3.800000000000008,True,639,20,5,5,463
27.16844606399536,0,0,0,20.0,3.800000000000008,True,640,20,5,5,463
27.216961145401,0,0,0,20.0,3.800000000000008,True,641,20,5,5,463
27.264830112457275,0,0,0,20.0,3.800000000000008,True,642,20,5,5,463
27.311902046203613,0,0,0,20.0,3.800000000000008,True,643,20,5,5,463
27.3574800491333,0,0,0,20.0,3.800000000000008,True,644,20,5,5,463
27.403656005859375,0,0,0,20.0,3.800000000000008,True,645,20,5,5,463
27.449833154678345,0,0,0,20.0,3.800000000000008,True,646,20,5,5,463
27.496042013168335,0,0,0,20.0,3.800000000000008,True,646,20,5,5,463
27.54330611228943,0,0,0,20.0,3.800000000000008,True,647,20,5,5,463
27.594583988189697,0,0,0,20.0,3.800000000000008,True,648,20,5,5,463
27.651008129119873,0,0,0,20.0,3.800000000000008,True,650,20,5,5,463
27.69952392578125,0,0,0,20.0,3.800000000000008,True,651,20,5,5,463
27.746059894561768,0,0,0,20.0,3.800000000000008,True,651,20,5,5,463
27.79210615158081,0,0,0,20.0,3.800000000000008,True,652,20,5,5,463
27.83764100074768,0,0,0,20.0,3.800000000000008,True,653,20,5,5,463
27.885054111480713,0,0,0,20.0,3.800000000000008,True,654,20,5,5,463
27.9362211227417,0,0,0,20.0,3.800000000000008,True,655,20,5,5,463
27.989646911621094,0,0,0,20.0,3.800000000000008,True,656,20,5,5,463
28.04353904724121,0,0,0,20.0,3.800000000000008,True,657,20,5,5,463
28.097059965133667,0,0,0,20.0,3.800000000000008,True,658,20,5,5,463
28.150784015655518,0,0,0,20.0,3.800000000000008,True,660,20,5,5,463
28.211644887924194,0,0,0,20.0,3.800000000000008,True,661,20,5,5,463
28.272624015808105,0,0,0,20.0,3.800000000000008,True,662,20,5,5,463
28.326025009155273,0,0,0,20.0,3.800000000000008,True,663,20,5,5,463
28.373615026474,0,0,0,20.0,3.800000000000008,True,664,20,5,5,463
28.423676013946533,0,0,0,20.0,3.800000000000008,True,665,20,5,5,463
28.472132921218872,0,0,0,20.0,3.800000000000008,True,666,20,5,5,463
28.520363807678223,0,0,0,20.0,3.800000000000008,True,667,20,5,5,463
28.568662881851196,0,0,0,20.0,3.800000000000008,True,668,20,5,5,463
28.622469902038574,0,0,0,20.0,3.800000000000008,True,669,20,5,5,463
28.674134016036987,0,0,0,20.0,3.800000000000008,True,670,20,5,5,463
28.722105979919434,0,0,0,20.0,3.800000000000008,True,671,20,5,5,463
28.770560026168823,0,0,0,20.0,3.800000000000008,True,672,20,5,5,463
28.81856608390808,0,0,0,20.0,3.800000000000008,True,673,20,5,5,463
28.866003036499023,0,0,0,20.0,3.800000000000008,True,674,20,5,5,463
28.913784980773926,0,0,0,20.0,3.800000000000008,True,675,20,5,5,463
28.960731029510498,0,0,0,20.0,3.800000000000008,True,676,20,5,5,463
29.00875496864319,0,0,0,20.0,3.800000000000008,True,677,20,5,5,463
29.057130098342896,0,0,0,20.0,3.800000000000008,True,678,20,5,5,463
29.107457160949707,0,0,0,20.0,3.800000000000008,True,679,20,5,5,463
29.156255960464478,0,0,0,20.0,3.800000000000008,True,680,20,5,5,463
29.206429958343506,0,0,0,20.0,3.800000000000008,True,681,20,5,5,463
29.25294303894043,0,0,0,20.0,3.800000000000008,True,682,20,5,5,463
29.299837112426758,0,0,0,20.0,3.800000000000008,True,683,20,5,5,463
29.34666609764099,0,0,0,20.0,3.800000000000008,True,683,20,5,5,463
29.39290714263916,0,0,0,20.0,3.800000000000008,True,684,20,5,5,463
29.439127922058105,0,0,0,20.0,3.800000000000008,True,685,20,5,5,463
29.487459897994995,0,0,0,20.0,3.800000000000008,True,686,20,5,5,463
29.535048961639404,0,0,0,20.0,3.800000000000008,True,687,20,5,5,463
29.586102962493896,0,0,0,20.0,3.800000000000008,True,688,20,5,5,463
